Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
Anopheles quadrimaculatus,3,Waterline Rd,27.4894,-82.361667,6
Anopheles quadrimaculatus,10,South 675,27.40779,-82.304,6
Anopheles quadrimaculatus,7,Mossy Hammock,27.286571,-82.23038,6
Anopheles quadrimaculatus,3,Wauchula Rd.,27.426958,-82.133258,6
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,22,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,268,Lakewood Ranch HS,27.44242,-82.43578,6
Anopheles quadrimaculatus,21,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,22,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,10,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,59,Port,27.640483,-82.552667,6
Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,25,Mote Ranch,27.4197,-82.47982,6
Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,191,Gopher Hill,27.40805,-82.260329,6
Anopheles quadrimaculatus,335,Sandy Baptist,27.272953,-82.116503,6
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,6
Anopheles quadrimaculatus,6,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,11,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,6
Anopheles quadrimaculatus,76,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,106,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,748,Parrish,27.57505,-82.419667,6
Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,0,Samoset,27.46947,-82.52402,6
Anopheles quadrimaculatus,5,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,9,Soccer Field,27.426485,-82.376623,6
Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,6
Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,6
Anopheles quadrimaculatus,36,Carlton Rd.,27.613375,-82.123478,6
Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,6
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,58,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,6
Anopheles quadrimaculatus,11,Palm-Aire,27.406663,-82.504054,6
Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,6
Anopheles quadrimaculatus,10,Rye Rd,27.484586,-82.40161,6
Anopheles quadrimaculatus,360,Bradley Rd.,27.60315,-82.098133,6
Anopheles quadrimaculatus,45,Keentown,27.570935,-82.137841,6
Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,6
Anopheles quadrimaculatus,7,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,15,Grassfarm Rd.,27.627967,-82.496833,6
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,9,Chapman Rd.,27.616367,-82.5353,6
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,6
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,3,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,5,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,7
Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,7
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,7
Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
Anopheles quadrimaculatus,5,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,22,Soccer Field,27.426485,-82.376623,7
Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,7
Anopheles quadrimaculatus,14,Myakka,27.349733,-82.157581,7
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,7
Anopheles quadrimaculatus,13,Keentown,27.570935,-82.137841,7
Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,6,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,18,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,6,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,7
Anopheles quadrimaculatus,117,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,13,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,2,Highland Shores,27.516317,-82.537735,7
Anopheles quadrimaculatus,6,Mote Ranch,27.4197,-82.47982,7
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,7
Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,10,Myakka,27.349733,-82.157581,7
Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,7
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,7
Anopheles quadrimaculatus,3,Palmetto Ball Park,27.531,-82.58235,7
Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,7
Anopheles quadrimaculatus,43,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,39,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,3,Apple,27.41218,-82.28757,7
Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,32,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,7
Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,7
Anopheles quadrimaculatus,4,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,35,Singletary Rd,27.34712,-82.243525,7
Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,9,Chapman Rd.,27.616367,-82.5353,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
Anopheles quadrimaculatus,5,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,7
Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,7
Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,3,French,27.603067,-82.535717,7
Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,16,Port,27.640483,-82.552667,7
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,7
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,7
Anopheles quadrimaculatus,39,Mote Ranch,27.4197,-82.47982,7
Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,7
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,7
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,7
Anopheles quadrimaculatus,46,Mossy Hammock,27.286571,-82.23038,7
Anopheles quadrimaculatus,10,Bear Bay Rd.,27.47078,-82.16993,7
Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,7
Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,7
Anopheles quadrimaculatus,3,Bunker Hill Church,27.591467,-82.19985,7
Anopheles quadrimaculatus,9,Grassfarm Rd.,27.627967,-82.496833,7
Anopheles quadrimaculatus,13,Apple,27.41218,-82.28757,7
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,8
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,8
Anopheles quadrimaculatus,4,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,9,Braden Pines,27.43889,-82.43865,8
Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,7,South 675,27.40779,-82.304,8
Anopheles quadrimaculatus,12,Myakka,27.349733,-82.157581,8
Anopheles quadrimaculatus,15,Mossy Hammock,27.286571,-82.23038,8
Anopheles quadrimaculatus,37,Sandy Baptist,27.272953,-82.116503,8
Anopheles quadrimaculatus,5,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,8
Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,8
Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,18,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,13,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,6,Jamie's Way,27.46357,-82.30379,8
Anopheles quadrimaculatus,13,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,6,Myakka,27.349733,-82.157581,8
Anopheles quadrimaculatus,72,Bear Bay Rd.,27.47078,-82.16993,8
Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,8
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,8
Anopheles quadrimaculatus,3,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,8
Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,27,Mossy Hammock,27.286571,-82.23038,8
Anopheles quadrimaculatus,4,Prichard Rd.,27.639167,-82.417083,8
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,8
Anopheles quadrimaculatus,19,Carlton Rd.,27.613375,-82.123478,8
Anopheles quadrimaculatus,2,Lakewood Ranch HS,27.44242,-82.43578,8
Anopheles quadrimaculatus,14,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,61,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,12,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,68,Jamie's Way,27.46357,-82.30379,8
Anopheles quadrimaculatus,101,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,58,Bear Bay Rd.,27.47078,-82.16993,8
Anopheles quadrimaculatus,65,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,75,Parrish,27.57505,-82.419667,8
Anopheles quadrimaculatus,7,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,20,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,8
Anopheles quadrimaculatus,26,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,34,Upper Manatee,27.51261,-82.4319,8
Anopheles quadrimaculatus,45,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,44,Sandy Baptist,27.272953,-82.116503,8
Anopheles quadrimaculatus,6,Erie Rd.,27.574079,-82.5041,8
Anopheles quadrimaculatus,32,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,30,Braden River Park,27.44893,-82.498664,8
Anopheles quadrimaculatus,15,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,8
Anopheles quadrimaculatus,62,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,53,Keentown,27.570935,-82.137841,8
Anopheles quadrimaculatus,9,Port,27.640483,-82.552667,8
Anopheles quadrimaculatus,9,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,8
Anopheles quadrimaculatus,21,Tallevast,27.4266,-82.52471,8
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,8
Anopheles quadrimaculatus,12,Myakka,27.349733,-82.157581,8
Anopheles quadrimaculatus,98,Sandy Baptist,27.272953,-82.116503,8
Anopheles quadrimaculatus,7,Bradley Rd.,27.60315,-82.098133,8
Anopheles quadrimaculatus,5,Lakewood Ranch HS,27.44242,-82.43578,8
Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,2,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,3,Bear Bay Rd.,27.47078,-82.16993,8
Anopheles quadrimaculatus,13,Chapman Rd.,27.616367,-82.5353,8
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,25,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,35,Grassfarm Rd.,27.627967,-82.496833,8
Anopheles quadrimaculatus,2,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,10,Myakka,27.349733,-82.157581,8
Anopheles quadrimaculatus,9,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,7,French,27.603067,-82.535717,8
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,8
Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,8
Anopheles quadrimaculatus,18,Soccer Field,27.426485,-82.376623,8
Anopheles quadrimaculatus,3,Rye Rd,27.484586,-82.40161,8
Anopheles quadrimaculatus,394,Carlton Rd.,27.613375,-82.123478,8
Anopheles quadrimaculatus,3,Braden River Park,27.44893,-82.498664,8
Anopheles quadrimaculatus,14,Port,27.640483,-82.552667,8
Anopheles quadrimaculatus,7,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,17,Apple,27.41218,-82.28757,8
Anopheles quadrimaculatus,25,Bear Bay Rd.,27.47078,-82.16993,8
Anopheles quadrimaculatus,17,Buffalo Creek Ball Park,27.578355,-82.483695,8
Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,8
Anopheles quadrimaculatus,40,Parrish/Britt Rd.,27.564967,-82.424886,8
Anopheles quadrimaculatus,17,Waterline Rd,27.4894,-82.361667,8
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,9
Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,18,Myakka,27.349733,-82.157581,9
Anopheles quadrimaculatus,13,Mossy Hammock,27.286571,-82.23038,9
Anopheles quadrimaculatus,40,Singletary Rd,27.34712,-82.243525,9
Anopheles quadrimaculatus,118,Carlton Rd.,27.613375,-82.123478,9
Anopheles quadrimaculatus,4,Braden River Park,27.44893,-82.498664,9
Anopheles quadrimaculatus,3,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,7,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,45,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,10,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,20,Jamie's Way,27.46357,-82.30379,9
Anopheles quadrimaculatus,27,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,119,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,51,Port,27.640483,-82.552667,9
Anopheles quadrimaculatus,6,Tallevast,27.4266,-82.52471,9
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,9
Anopheles quadrimaculatus,52,Prichard Rd.,27.639167,-82.417083,9
Anopheles quadrimaculatus,10,Thousand Oaks,27.564989,-82.480332,9
Anopheles quadrimaculatus,900,Carlton Rd.,27.613375,-82.123478,9
Anopheles quadrimaculatus,12,Soccer Field,27.426485,-82.376623,9
Anopheles quadrimaculatus,20,Waterline Rd,27.4894,-82.361667,9
Anopheles quadrimaculatus,15,Port,27.640483,-82.552667,9
Anopheles quadrimaculatus,20,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,7,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,7,Apple,27.41218,-82.28757,9
Anopheles quadrimaculatus,14,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,23,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,4,Highland Shores,27.516317,-82.537735,9
Anopheles quadrimaculatus,9,Carrs,27.554018,-82.545481,9
Anopheles quadrimaculatus,5,Palm-Aire,27.406663,-82.504054,9
Anopheles quadrimaculatus,6,Magnolia Manor,27.481256,-82.48042,9
Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,9
Anopheles quadrimaculatus,9,Soccer Field,27.426485,-82.376623,9
Anopheles quadrimaculatus,4,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,9
Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,9
Anopheles quadrimaculatus,5,Mossy Hammock,27.286571,-82.23038,9
Anopheles quadrimaculatus,759,Carlton Rd.,27.613375,-82.123478,9
Anopheles quadrimaculatus,6,Keentown,27.570935,-82.137841,9
Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,9
Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,3,Jamie's Way,27.46357,-82.30379,9
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,11,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,19,Buffalo Creek Ball Park,27.578355,-82.483695,9
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,9,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,12,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,9,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,22,Grassfarm Rd.,27.627967,-82.496833,9
Anopheles quadrimaculatus,3,Shiver,27.569469,-82.593177,9
Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,9
Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,9
Anopheles quadrimaculatus,28,Soccer Field,27.426485,-82.376623,9
Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,9
Anopheles quadrimaculatus,2,Wauchula Rd.,27.426958,-82.133258,9
Anopheles quadrimaculatus,30,Prichard Rd.,27.639167,-82.417083,9
Anopheles quadrimaculatus,11,Erie Rd.,27.574079,-82.5041,9
Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,9
Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,9
Anopheles quadrimaculatus,75,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,49,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,9
Anopheles quadrimaculatus,12,Bear Bay Rd.,27.47078,-82.16993,9
Anopheles quadrimaculatus,45,Chapman Rd.,27.616367,-82.5353,9
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,9
Anopheles quadrimaculatus,49,Myakka,27.349733,-82.157581,9
Anopheles quadrimaculatus,17,Bear Bay Rd.,27.47078,-82.16993,9
Anopheles quadrimaculatus,8,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,216,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,250,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,10,Samoset,27.46947,-82.52402,10
Anopheles quadrimaculatus,7,Lakewood Ranch,27.419517,-82.4262,10
Anopheles quadrimaculatus,4,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,104,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,12,Erie Rd.,27.574079,-82.5041,10
Anopheles quadrimaculatus,10,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,210,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,11,Bear Bay Rd.,27.47078,-82.16993,10
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,10
Anopheles quadrimaculatus,45,Erie Rd.,27.574079,-82.5041,10
Anopheles quadrimaculatus,22,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,6,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,32,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,40,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,4,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,12,Magnolia Manor,27.481256,-82.48042,10
Anopheles quadrimaculatus,11,Race Track,27.474551,-82.324001,10
Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,10
Anopheles quadrimaculatus,22,Thousand Oaks,27.564989,-82.480332,10
Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
Anopheles quadrimaculatus,9,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,10,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,17,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,67,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,99,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,26,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,10
Anopheles quadrimaculatus,5,Highland Shores,27.516317,-82.537735,10
Anopheles quadrimaculatus,7,Carrs,27.554018,-82.545481,10
Anopheles quadrimaculatus,9,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,9,Lakewood Ranch,27.419517,-82.4262,10
Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,5,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,2,South 675,27.40779,-82.304,10
Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,1,Bear Bay Rd.,27.47078,-82.16993,10
Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,10
Anopheles quadrimaculatus,7,Bradley Rd.,27.60315,-82.098133,10
Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,10
Anopheles quadrimaculatus,3,Braden River Park,27.44893,-82.498664,10
Anopheles quadrimaculatus,2,Lakewood Ranch HS,27.44242,-82.43578,10
Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,14,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,2,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,1,Bear Bay Rd.,27.47078,-82.16993,10
Anopheles quadrimaculatus,27,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,1,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,3,Myakka,27.349733,-82.157581,10
Anopheles quadrimaculatus,247,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,8,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,10
Anopheles quadrimaculatus,34,Chapman Rd.,27.616367,-82.5353,10
Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,10
Anopheles quadrimaculatus,8,Grassfarm Rd.,27.627967,-82.496833,10
Anopheles quadrimaculatus,2,Samoset,27.46947,-82.52402,10
Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
Anopheles quadrimaculatus,10,Mote Ranch,27.4197,-82.47982,10
Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,10
Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,10
Anopheles quadrimaculatus,6,Upper Manatee,27.51261,-82.4319,10
Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,10
Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,10
Anopheles quadrimaculatus,24,Carlton Rd.,27.613375,-82.123478,10
